sample_id,gender,month,height,weight,head_circ
48,female,9,70.39671356,7.9210329,41.85653166
49,female,9,70.75540644,8.97285767,40.81850852
50,female,9,71.09388389,8.742291147,41.01270242
1,female,10,70.41659288,8.302300139,40.9070463
2,female,10,69.71134254,8.186957864,40.97803241
3,female,10,73.3482131,7.458692561,40.73107196
4,female,10,72.85191034,7.94676502,43.34509363
5,female,10,68.78350023,10.08901865,41.06392071
6,female,10,71.32873459,8.375680241,43.08096092
7,female,10,69.88729392,8.993769729,44.97991792
8,female,10,67.77264807,8.280057776,42.1821693
9,female,10,71.77021624,8.796385793,42.19759156
10,female,10,71.35741892,8.365727574,43.32261128
11,female,10,71.32473532,9.286549271,42.3840417
12,female,10,71.88907458,8.072638279,41.55978345
13,female,10,73.0884373,7.28911089,40.83850782
14,female,10,71.87007551,8.984057294,42.50264306
15,female,10,70.39041548,8.245472883,41.93013445
16,female,10,70.17736135,9.351214927,42.83160421
17,female,10,71.26275497,8.480845873,42.71021522
18,female,10,72.05803058,9.344931548,43.82783124
19,female,10,69.62857537,8.627647524,43.06024072
20,female,10,71.16824404,8.173133438,43.65005242
21,female,10,73.24108107,8.871639095,42.47664185
22,female,10,71.30509584,8.101495021,43.29751057
23,female,10,70.2428428,9.4950935,42.12795374
24,female,10,71.0032987,8.495279611,42.2309994
25,female,10,73.50636738,7.08059289,42.48214904
26,female,10,72.49007913,8.093089448,41.17871002
27,female,10,73.72601644,7.338958248,41.07385707
28,female,10,71.75037614,6.984069051,42.08027265
29,female,10,72.23849517,8.438485623,40.8581899
30,female,10,70.49477756,8.821109414,42.50525085
31,female,10,72.5896672,7.905072522,43.27814826
32,female,10,70.58859962,7.536252488,41.42930926
33,female,10,68.94298209,8.008680014,42.45718796
34,female,10,71.73038734,7.392158573,40.70491948
35,female,10,75.00253219,8.856951167,43.4283633
36,female,10,72.94164581,8.773426953,42.00710805
37,female,10,73.5974561,7.363060519,44.08357047
38,female,10,72.1459403,7.99435524,42.44599038
39,female,10,70.40459708,9.080690436,44.44584572
40,female,10,71.13596646,8.290761497,42.76837536
41,female,10,71.00815341,8.40618533,42.19136864
42,female,10,70.6563404,8.671206146,43.51327149
43,female,10,72.76750111,8.807442228,42.98294425
44,female,10,69.3447457,9.18405804,41.78892803
45,female,10,73.05945904,8.90216749,43.17247503
46,female,10,73.05547448,7.504581408,43.09396108
47,female,10,69.34247975,8.164422499,42.81020944
48,female,10,72.6510856,8.596494022,42.00789006
49,female,10,75.87440797,8.329098081,42.34475074
50,female,10,70.49701213,6.983542567,43.36674909
1,female,11,74.32082763,8.107225429,43.93715623
2,female,11,71.39203668,9.259458248,43.02768037
3,female,11,74.79928055,8.702730655,41.81243766
4,female,11,73.2496845,7.642835716,43.52919418
5,female,11,75.7734477,8.740352034,42.86488269
6,female,11,70.17385269,8.496840142,43.95110879
7,female,11,72.7076638,9.036705018,40.93843134
8,female,11,71.85153468,9.969263091,41.88142383
9,female,11,72.44492324,7.614664915,43.28592209
10,female,11,71.66675826,8.271708711,41.21177152
11,female,11,71.29908156,8.509804089,45.72356029
12,female,11,73.84170027,7.21146675,41.76302324
13,female,11,70.84235471,8.579707003,43.19193178
14,female,11,75.47125568,8.214440125,40.79922832
15,female,11,70.66482815,10.0531418,45.12555659
16,female,11,72.98194247,6.703315461,43.49839697
17,female,11,73.75938072,9.567343759,42.13470219
18,female,11,73.85612361,9.255216034,42.98724489
19,female,11,72.25685601,9.077809559,41.91847512
20,female,11,72.94310359,8.695427795,40.80860663
21,female,11,74.53027547,8.137979808,41.50159532
22,female,11,70.17836135,9.318660411,41.69743878
23,female,11,71.39286852,8.024264408,43.95547939
24,female,11,73.37672417,9.051595182,43.21282967
25,female,11,71.99939244,8.86171547,42.29257286
26,female,11,75.26600719,9.299554828,42.41811635
27,female,11,74.01185695,8.21224482,43.87949201
28,female,11,72.92990015,8.222358042,41.59537642
29,female,11,70.08603683,8.796349766,43.35934363
30,female,11,72.84698041,8.798695351,41.67219805
31,female,11,72.23045144,9.49309893,43.48831918
32,female,11,72.61577628,8.915509628,44.08263429
33,female,11,70.67319339,8.694146026,42.21888618
34,female,11,73.69758448,9.147702899,43.20251266
35,female,11,70.92987841,8.24665492,40.27388742
36,female,11,72.39280043,9.310431733,43.05622987
37,female,11,73.48656649,7.935347957,43.04583947
38,female,11,71.38967158,8.819795791,43.16819672
39,female,11,73.84938453,7.490550254,44.03796755
40,female,11,70.43028128,8.760192018,41.65108133
41,female,11,67.74240558,7.580823965,44.23931317
42,female,11,73.63694238,8.449534786,41.6432554
43,female,11,74.31297169,7.457653957,40.90153898
44,female,11,72.28547824,8.184247111,45.1265035
45,female,11,73.70742726,8.095491509,43.59808208
46,female,11,70.71935025,8.960603524,43.5398224
47,female,11,72.57113251,8.221620615,43.39433865
48,female,11,69.30526692,8.100413184,42.47041718
49,female,11,74.9261256,9.393985197,43.80954559
50,female,11,76.14783955,9.684960766,44.27956447
1,female,12,75.93322207,9.51076225,41.28214204
2,female,12,73.95077546,7.830692372,41.742671
3,female,12,73.94000538,9.629824504,42.20514375
4,female,12,71.27107828,8.001450579,43.5784148
5,female,12,75.42269362,8.753231836,40.42144205
6,female,12,73.62067847,9.277397832,42.82682757
7,female,12,72.81786273,8.660973398,41.40406411
8,female,12,71.45835357,8.702244678,42.62028913
9,female,12,73.46042751,8.881498577,41.23231048
10,female,12,72.47168996,9.078107714,44.28749726
11,female,12,73.28534506,9.067377941,42.69636139
12,female,12,71.80832002,7.677865185,42.78582355
13,female,12,77.03766107,8.685828648,44.64130471
14,female,12,73.97119545,8.98644504,42.04870361
15,female,12,75.93490114,9.183981008,41.29878333
16,female,12,69.31694059,8.593715815,42.31869877
17,female,12,73.18424391,8.343276434,42.28200589
18,female,12,72.78413188,7.911067929,43.38539228
19,female,12,71.79873288,8.326275288,42.65263994
20,female,12,76.78389648,8.721008798,41.44768756
21,female,12,71.45249254,8.387116068,42.79762194
22,female,12,74.57310247,9.186556747,43.65620124
23,female,12,75.52358531,9.0388758,41.52223789
24,female,12,74.32074234,7.754320017,44.10107267
25,female,12,72.42454014,9.006265699,43.77828309
26,female,12,75.69409845,9.152108028,44.65052868
27,female,12,74.30705855,8.630137457,42.63935519
28,female,12,72.08570377,8.782777755,43.4648693
29,female,12,71.50151171,8.5190451,42.03948817
30,female,12,77.75609138,8.609298617,42.71773532
31,female,12,72.77869434,8.145423919,41.84074072
32,female,12,70.65997102,9.07638494,44.18302739
33,female,12,74.95986685,8.003869215,41.40691402
34,female,12,74.55841446,8.416197974,43.67615649
35,female,12,71.5630982,8.206135255,42.24798977
36,female,12,70.50267846,8.233903486,41.84726501
37,female,12,73.79065547,8.560438834,44.60700944
38,female,12,76.05091333,8.484585865,43.11765405
39,female,12,75.14502326,8.345024779,43.36664141
40,female,12,73.11271264,8.635267967,43.2139602
41,female,12,72.49846118,7.769816555,43.7178367
42,female,12,74.48792016,8.872174939,44.62241022
43,female,12,74.28323602,9.210700003,43.06822902
44,female,12,75.13348114,7.96598585,44.34300231
45,female,12,73.28756369,7.881484596,40.41787926
46,female,12,75.6188373,10.25079812,43.69312719
47,female,12,72.50453925,8.955679707,43.46513302
48,female,12,73.40501954,8.834575402,43.19897632
49,female,12,75.33346614,8.670970154,43.13980938
50,female,12,75.7819489,9.120221045,42.49661207
1,female,13,71.71069154,9.02420669,42.61461633
2,female,13,75.39294273,8.645157231,44.5052123
3,female,13,76.29580222,8.718890556,43.09467755
4,female,13,72.58851624,8.776084941,44.59962889
5,female,13,76.06512608,8.792214893,42.87436733
6,female,13,73.70928631,8.511395732,42.1851707
7,female,13,77.03645542,9.69816599,44.89121835
8,female,13,76.16926766,9.060984401,43.19166086
9,female,13,76.58429413,8.497506561,44.63900881
10,female,13,75.41729479,9.384311678,41.94479617
11,female,13,76.75456718,9.227648511,43.69370984
12,female,13,77.68492615,8.910573272,42.95272994
13,female,13,78.73924643,9.260573214,45.44945726
14,female,13,75.1488889,8.410853653,44.73845899
15,female,13,71.15170804,8.870753836,43.91631333
16,female,13,75.25674681,8.350549442,42.74239821
17,female,13,75.57001018,8.230523218,44.38185087
18,female,13,74.92037838,8.784590877,44.09386654
19,female,13,76.22291952,9.109216121,41.70857934
20,female,13,77.01922034,8.406546405,44.60676832
21,female,13,74.26763163,8.886212217,44.2427065
22,female,13,74.67062841,7.810210021,43.09367272
23,female,13,75.91611598,8.709620786,45.8431796
24,female,13,74.20959727,9.760933729,44.34813332
25,female,13,75.36428129,8.251579667,42.73467717
26,female,13,71.66892632,8.224594187,44.32425488
27,female,13,73.1841805,8.857090052,43.75022827
28,female,13,72.81004014,9.347535976,43.10755985
29,female,13,73.66347735,9.803470958,39.71163573
30,female,13,73.95205185,10.72493147,42.82524794
31,female,13,75.88814926,9.520580605,43.32671866
32,female,13,76.9678034,9.436444792,44.09573451
33,female,13,73.89070965,10.31815068,43.68789515
34,female,13,73.40568983,8.804399202,43.54942035
35,female,13,73.32496005,8.861322886,44.96453157
36,female,13,74.45374029,9.164625597,43.24181949
37,female,13,74.76974768,8.076942771,42.13875093
38,female,13,76.07051156,7.806966174,42.74611992
39,female,13,74.62161528,10.17441309,43.09730419
40,female,13,71.45871932,8.626252767,42.66784647
41,female,13,75.0354183,8.702377443,41.24892125
42,female,13,77.33693626,8.354578752,43.95500365
43,female,13,77.34488228,9.093647188,44.17068492
44,female,13,73.77986621,9.38424134,42.49022684
45,female,13,72.41400222,8.851402695,43.77984618
46,female,13,79.62450889,9.009558051,42.95276083
47,female,13,74.9076405,9.618405395,42.97507456
48,female,13,75.02458775,8.99300075,43.96453061
49,female,13,75.95703354,8.635126743,43.7599264
50,female,13,72.29472898,8.960603447,42.65799526
1,female,14,75.0892056,8.652487875,42.79491678
2,female,14,73.62720367,9.266227254,44.19764432
3,female,14,75.15242969,8.61634824,42.501023
4,female,14,76.61392898,10.10605154,42.82528405
5,female,14,73.94352298,7.583759462,45.12142316
6,female,14,77.46196882,9.460841188,43.77633462
7,female,14,76.92081925,8.882782305,43.11183225
8,female,14,74.77241295,10.49164673,42.3043195
9,female,14,76.8073849,9.04759877,44.38904145
10,female,14,77.74654609,9.513194284,42.99082527
11,female,14,78.30997146,9.45148108,43.70656974
12,female,14,76.0168731,9.360987066,44.90913671
13,female,14,76.23145377,9.536777893,43.35853285
14,female,14,76.24391456,10.49831893,44.73426418
15,female,14,78.99463116,9.802880735,42.33929545
16,female,14,78.42512941,9.327675697,41.66080197
17,female,14,77.90192282,10.36367304,43.95997497
18,female,14,75.88278656,9.579078537,44.90941622
19,female,14,77.07183458,9.622716839,43.02101676
20,female,14,77.1259226,10.0092696,43.31935261
21,female,14,74.52498807,9.304719307,44.61872089
22,female,14,73.28905187,9.671568949,43.09992786
23,female,14,77.55529405,9.021587858,42.36775633
24,female,14,73.64724104,9.281143443,42.69165866
25,female,14,76.40303064,9.225767708,43.409707
26,female,14,76.85044608,8.784173526,41.89630184
27,female,14,77.4149613,10.52252459,44.48962835
28,female,14,76.74096723,8.83671656,44.23139351
29,female,14,75.08086315,8.968743383,44.52689373
30,female,14,78.17545855,10.0608713,45.30009309
31,female,14,79.52954078,9.186595551,44.68621241
32,female,14,77.98612186,9.959282178,45.19279878
33,female,14,72.90142838,8.805217871,43.21472116
34,female,14,78.91923713,9.191652921,44.87651499
35,female,14,76.2990993,9.036891029,42.11487545
36,female,14,77.3448457,8.570076134,44.27484037
37,female,14,77.51965982,9.00284723,45.42373406
38,female,14,76.22596507,8.774076359,45.86316197
39,female,14,76.26452624,9.757340761,43.92005156
40,female,14,78.23448272,9.010860671,44.44096245
41,female,14,77.68088346,9.146192217,42.4135191
42,female,14,78.18247204,8.66190095,41.91286398
43,female,14,80.68926805,9.339879354,43.58642506
44,female,14,77.59594855,8.152241368,43.92219088
45,female,14,76.77328608,7.28258334,43.45430389
46,female,14,72.4208604,10.42206912,42.71737117
47,female,14,81.24508521,9.692220103,42.25556309
48,female,14,75.53118172,9.612573612,44.63536861
49,female,14,80.67452249,7.746269627,44.7065779
50,female,14,77.07435842,9.640133926,43.42494827
1,female,15,80.26917436,9.737879276,45.64920416
2,female,15,77.30252142,9.349524223,43.81685531
3,female,15,78.42064736,9.936275196,44.87483067
4,female,15,77.88512436,10.12836987,43.06145609
5,female,15,77.16498274,9.320593661,44.46634274
6,female,15,77.28329112,10.6644691,44.52616783
7,female,15,79.3231018,10.04243575,44.11864721
8,female,15,77.13737534,10.1958505,45.00004648
9,female,15,73.83217151,9.19517355,43.65325784
10,female,15,77.14739935,9.314770144,41.59331386
11,female,15,78.47162309,8.800319475,43.42959123
12,female,15,78.60962029,9.664789906,44.63519551
13,female,15,78.60982207,9.571607432,41.73848493
14,female,15,74.45421726,9.45933431,41.91337482
15,female,15,78.1637357,8.957553171,43.82507387
16,female,15,79.24214658,9.249219828,43.93268072
17,female,15,79.79784163,10.69032266,45.14095624
18,female,15,77.09506971,8.796046418,43.7323891
19,female,15,76.92059334,9.136041349,44.35876446
20,female,15,80.1781081,8.48776884,44.10061169
21,female,15,74.49772952,8.593526106,44.61894867
22,female,15,76.71370604,9.213602619,44.80776812
23,female,15,78.32343174,9.145663254,42.33292668
24,female,15,74.58800722,8.999013983,43.04815498
25,female,15,78.00333015,8.897001199,44.81053769
26,female,15,80.88015524,9.2721925,41.41630901
27,female,15,77.49269082,10.13711335,40.97424884
28,female,15,76.99878276,9.167429229,43.94983596
29,female,15,78.35484109,8.565917489,43.8368907
30,female,15,76.99767009,8.705116327,43.41783346
31,female,15,78.96412067,8.097174028,44.7331128
32,female,15,79.12798384,8.288164391,45.11148965
33,female,15,77.50484499,8.914176881,44.8928927
34,female,15,75.38195412,8.76532995,43.6057307
35,female,15,75.12720269,8.653133028,43.77017152
36,female,15,76.43260474,10.69300837,44.13545971
37,female,15,78.9352849,10.5382352,41.46117035
38,female,15,73.97523069,11.06686605,42.69540103
39,female,15,74.10461471,9.904722336,44.67654944
40,female,15,76.32319632,9.295188446,44.07183152
41,female,15,78.20991073,8.721880549,42.36705829
42,female,15,75.85558111,8.68450193,45.21787635
43,female,15,79.09614827,9.077031934,44.33875869
44,female,15,78.10006595,10.2323386,43.1374112
45,female,15,77.19284869,9.833205866,43.81242123
46,female,15,78.97389065,9.978175128,43.87351491
47,female,15,78.19905729,9.278371072,43.4723438
48,female,15,76.69731695,8.390136377,43.59888344
49,female,15,77.91600688,9.612161737,43.63688081
50,female,15,78.66552404,9.260502218,44.52610281
1,female,16,79.24131002,9.3024271,45.09961988
2,female,16,77.41558163,10.9197126,44.60732041
3,female,16,80.13936397,10.06529933,45.92047348
4,female,16,80.67528521,9.351535968,44.68253242
5,female,16,79.0972942,8.262759827,44.35488614
6,female,16,78.85938839,9.313683044,44.92448991
7,female,16,78.46387485,10.1437528,43.85071728
8,female,16,82.49054852,9.742333645,44.8055367
9,female,16,79.09736796,9.676869789,46.20568929
10,female,16,78.31507075,10.17931087,43.77110253
11,female,16,74.08574796,9.390143508,45.13791377
12,female,16,75.78249282,9.275228684,44.0273209
13,female,16,78.46018824,9.334922013,43.17731728
14,female,16,78.97132928,9.977433403,45.24705932
15,female,16,79.09837043,9.324923715,44.50508016
16,female,16,80.0787122,9.994195743,43.65150859
17,female,16,78.25052566,8.701680647,45.93775104
18,female,16,80.78625983,8.673807736,41.95775996
19,female,16,76.94127112,9.582799345,43.9308591
20,female,16,76.4248031,9.994249053,43.77073238
21,female,16,76.38782488,9.235025605,43.8560819
22,female,16,79.93613464,9.124676126,44.13334433
23,female,16,78.4507441,7.654405492,46.04790998
24,female,16,80.02167226,9.743308568,41.71695325
25,female,16,78.11812844,8.913144264,45.14092082
26,female,16,77.53459422,9.761673689,43.16362523
27,female,16,77.93696536,10.42768762,45.03638885
28,female,16,75.26528972,9.17765262,43.5078503
29,female,16,76.49469253,9.952871498,44.94787897
30,female,16,76.00433764,9.400845247,43.75588294
31,female,16,80.49778009,9.739593013,43.32850308
32,female,16,77.52480584,8.7487304,42.64894941
33,female,16,80.02102774,9.771585337,42.90263519
34,female,16,81.32968308,10.348225,43.60082691
35,female,16,78.25480534,10.66786271,43.9556158
36,female,16,79.11098203,8.728202574,44.56576481
37,female,16,75.44807847,9.846895255,43.91612472
38,female,16,77.1263944,9.169784289,45.35566308
39,female,16,78.70118673,9.839768408,42.63614667
40,female,16,79.13835643,9.383998489,44.61036287
41,female,16,77.23308339,9.338778377,45.0083335
42,female,16,83.4327462,9.943364673,44.56129166
43,female,16,77.77489775,9.985030992,43.85805915
44,female,16,78.7156384,9.681400075,43.44409312
45,female,16,79.76962536,9.801632098,42.44942798
46,female,16,78.55316646,9.745999268,42.30197543
47,female,16,77.4415787,9.680943101,44.76848225
48,female,16,80.4815502,9.559299604,43.65006132
49,female,16,81.50798158,10.09514665,42.3342758
50,female,16,78.54655085,9.96143454,44.56691732
1,female,17,80.71208122,10.21605635,45.06856748
2,female,17,79.5246575,10.41952952,41.83389651
3,female,17,81.52961939,10.05706927,46.22204066
4,female,17,77.61889869,9.600551086,45.55859405
5,female,17,83.8775484,8.991844225,42.8071144
6,female,17,78.61364375,9.382778905,43.31535688
7,female,17,77.07407105,9.134529304,44.42918443
8,female,17,79.06834791,9.505969418,44.60085315
9,female,17,79.96407527,9.358558528,42.89041347
10,female,17,82.62251817,9.57215422,43.49918452
11,female,17,81.34017742,9.034465053,47.59211349
12,female,17,79.95642518,9.295503624,45.23124799
13,female,17,77.19892966,9.931131652,45.72959179
14,female,17,78.14113206,9.83884387,43.32723268
15,female,17,79.40608712,9.437354707,43.861604
16,female,17,84.295447,10.35833452,42.71348437
17,female,17,76.35159037,8.633265863,44.59868101
18,female,17,81.73589837,10.0137931,44.14472613
19,female,17,78.75097834,10.72038987,46.74300139
20,female,17,82.69878362,9.434898957,43.85002034
21,female,17,77.64943885,9.951930197,44.21177481
22,female,17,79.95852182,9.337112798,43.16469563
23,female,17,77.7208083,9.685690226,44.4533761
24,female,17,81.32632957,10.23014225,43.33776395
25,female,17,82.37080308,9.105890587,43.05770575
26,female,17,83.21129781,9.339366481,44.08538578
27,female,17,81.13568118,10.04594518,43.20636713
28,female,17,83.01787926,9.970211298,43.2512619
29,female,17,81.94356304,10.22445847,44.76074049
30,female,17,79.46262516,10.51428633,45.39776796
31,female,17,80.55866703,10.20040428,45.15588185
32,female,17,77.95041042,8.999538805,44.19430942
33,female,17,79.3666361,9.799957888,44.30014459
34,female,17,81.89773468,9.440593177,43.36669976
35,female,17,80.67431146,9.696192626,44.5246617
36,female,17,80.5232432,10.29628553,45.29857504
37,female,17,77.83136413,9.879501039,43.13091962
38,female,17,78.61187619,9.800872434,45.29917093
39,female,17,78.32370918,9.621925415,43.48533354
40,female,17,80.41153257,9.958062028,44.67322287
41,female,17,77.91708627,8.933893627,42.67271387
42,female,17,80.7116745,9.425993784,44.38826066
43,female,17,77.69045046,10.75077442,45.64177161
44,female,17,82.99135482,10.10047985,44.11392886
45,female,17,80.52906443,9.074833883,42.45896019
46,female,17,78.4381935,8.901438171,45.99450308
47,female,17,80.13388268,9.076435335,43.2958871
48,female,17,79.06558424,10.07710196,43.12144632
49,female,17,80.36806633,9.981553327,43.52294514
50,female,17,80.13835889,9.330421503,43.10487916
1,female,18,78.87459449,9.660355178,44.61695718
2,female,18,79.27563502,10.53584825,44.76648621
3,female,18,81.23926863,9.700402154,44.00278518
4,female,18,83.65029344,9.862033968,45.30455756
5,female,18,82.65231062,10.12914694,44.89037294
6,female,18,79.57577855,9.78148704,42.99294496
7,female,18,82.18666122,9.422232837,45.1255795
8,female,18,80.61257697,9.631588171,42.97110393
9,female,18,81.24236457,9.197349717,44.30784273
10,female,18,81.16865068,10.2050532,44.09917808
11,female,18,85.33580957,10.76582608,43.52125039
12,female,18,78.56648014,10.05877071,45.63881785
13,female,18,80.88165575,10.428274,44.42838353
14,female,18,77.49604088,9.476762234,44.97042381
15,female,18,81.76170466,9.808799295,44.3502852
16,female,18,82.67389525,9.811527098,43.42726402
17,female,18,83.30219203,8.970083594,45.0393143
18,female,18,77.23473855,9.957780413,43.52346123
19,female,18,81.44298509,10.21150422,45.33450604
20,female,18,83.56806591,10.3442142,47.05877767
21,female,18,79.95477145,10.75517513,44.77748734
22,female,18,80.31812904,8.942777866,45.14222224
23,female,18,80.634233,10.30147345,44.88093502
24,female,18,81.35703375,10.36609815,45.77604504
25,female,18,81.89728778,9.763483225,43.02589931
26,female,18,83.07207759,10.29159857,43.3477545
27,female,18,80.52812234,8.980553891,44.48131182
28,female,18,81.05330048,10.03935654,44.334292
29,female,18,85.17839618,7.866092676,43.13404552
30,female,18,81.47597807,10.1028379,42.47082301
31,female,18,81.0397556,10.94101625,43.88120426
32,female,18,78.28396237,10.90229157,46.20969292
33,female,18,80.70514089,8.171214903,46.86857999
34,female,18,80.30161292,10.24776745,45.31872588
35,female,18,80.68011751,9.672681354,42.61764004
36,female,18,79.66424825,9.883744762,45.22457643
37,female,18,79.46373183,8.459513254,43.80579802
38,female,18,79.40260746,10.15027633,44.54080275
39,female,18,80.31389187,9.557631553,45.14526084
40,female,18,83.16263877,10.14302817,46.22592606
41,female,18,82.58835593,9.77570817,44.54782306
42,female,18,80.05204479,9.233465589,43.6262366
43,female,18,77.66535038,10.11657762,45.2414367
44,female,18,79.17974983,10.2867949,45.3017402
45,female,18,79.87603104,9.935307537,45.39422804
46,female,18,80.88654841,10.26861603,45.65817019
47,female,18,79.5073069,9.598393091,44.71762896
48,female,18,84.31202524,10.73512053,43.36240977
49,female,18,80.20991844,9.667318017,44.54654009
50,female,18,78.51489995,9.523226272,42.46164935
1,female,19,81.44572884,10.67703531,45.8658851
2,female,19,79.89032035,10.72467342,45.15623395
3,female,19,81.98108027,10.44242616,45.37296542
4,female,19,82.12054051,10.14332933,44.77719708
5,female,19,82.3400577,11.03667589,41.96965361
6,female,19,78.78065513,9.343083419,43.92934473
7,female,19,82.09728032,10.7395505,45.63875593
8,female,19,82.25881014,11.11435599,44.2989362
9,female,19,79.14200479,10.03549622,45.52073941
10,female,19,83.41965815,10.3807193,43.56861361
11,female,19,83.11150758,10.39630643,44.8839329
12,female,19,85.83931485,10.77582831,43.99717062
13,female,19,81.98206538,9.441773223,43.8859291
14,female,19,81.78412035,10.58220903,44.3955809
15,female,19,81.8738545,8.889184407,46.48623734
16,female,19,81.82557922,11.3499873,44.78943668
17,female,19,78.372749,9.628629156,44.84468231
18,female,19,78.69197129,9.794475872,46.3510252
19,female,19,81.56042986,10.16827536,44.2835356
20,female,19,80.65407871,9.187297161,45.16949778
21,female,19,81.79852575,9.829118352,43.80460006
22,female,19,77.89982493,10.03996684,45.53319113
23,female,19,79.00234314,9.779021133,43.11832067
24,female,19,79.71732981,11.31709114,44.53859133
25,female,19,83.4749048,8.838605577,45.84048978
26,female,19,79.72271799,9.93149753,46.07228347
27,female,19,80.26087488,10.76625074,44.5048816
28,female,19,81.84377287,9.456492877,41.971282
29,female,19,81.11905655,9.909681771,46.40977376
30,female,19,81.96355092,11.26313518,43.91520413
31,female,19,85.84911157,8.786225362,45.38999487
32,female,19,79.67571339,9.477661388,42.73369287
33,female,19,81.15015465,9.221034434,44.10923063
34,female,19,80.76983299,10.4091889,46.39416681
35,female,19,84.42231177,9.43701646,44.97722982
36,female,19,80.31492714,10.30407364,44.97790975
37,female,19,81.55224357,9.580225852,45.58778267
38,female,19,83.11684051,9.900858386,43.098793
39,female,19,79.79453704,10.55653967,44.63495456
40,female,19,84.67931647,10.08905244,45.12236209
41,female,19,82.91637235,8.738541455,45.84612354
42,female,19,79.7664281,9.651673146,43.70966134
43,female,19,82.51824006,10.46383681,44.85766392
44,female,19,81.31604714,11.20909641,45.33287941
45,female,19,82.26381179,9.275363006,48.6872928
46,female,19,81.53804465,9.851396327,46.34885462
47,female,19,83.62692887,9.946966578,41.9923547
48,female,19,79.26801931,9.523831783,44.61895015
49,female,19,80.75928995,9.101288665,44.81019028
50,female,19,81.25145678,11.19521779,45.49997844
1,female,20,80.9075623,11.1609174,44.03084908
2,female,20,80.82808092,9.285588634,45.89609668
3,female,20,82.66763557,8.975418114,44.03798011
4,female,20,82.46208476,10.01971195,44.68616865
5,female,20,78.11118301,10.47977807,45.46425267
6,female,20,84.57303222,10.11628867,44.13115052
7,female,20,83.14950632,10.93402199,44.89335273
8,female,20,87.04917327,10.03975648,46.53578922
9,female,20,83.93335683,9.44239392,44.28998088
10,female,20,81.89547324,11.18792349,43.52562029
11,female,20,87.73530406,10.04788262,45.59605421
12,female,20,87.79800684,10.01541717,43.93700527
13,female,20,80.50631873,10.02894712,44.50475997
14,female,20,83.54425752,10.2364028,45.35857919
15,female,20,82.31975555,8.692869772,45.3074641
16,female,20,83.03669206,10.64414314,46.09739454
17,female,20,83.10957691,10.66880073,44.05266403
18,female,20,80.42857917,10.60900937,44.44952727
19,female,20,83.21406124,9.932768347,44.07617878
20,female,20,85.84864525,10.26455048,44.62112242
21,female,20,82.40463799,9.267306763,46.98828403
22,female,20,82.40673192,10.43385723,44.73284286
23,female,20,85.21742961,9.668914018,44.76940902
24,female,20,84.31711323,11.0559804,45.36267848
25,female,20,79.73270933,9.598214681,43.46157128
26,female,20,83.11140255,8.861594501,45.84896113
27,female,20,85.67638502,10.31222847,44.73579955
28,female,20,85.24749743,9.140138514,44.02455921
29,female,20,83.45591289,9.596899698,45.2117474
30,female,20,83.99819745,10.72262099,44.59851595
31,female,20,80.54551662,11.41701564,44.63322375
32,female,20,83.24023682,10.02925924,44.6736379
33,female,20,80.98199192,10.83157334,46.50192574
34,female,20,81.87556748,9.30471349,44.19179915
35,female,20,84.38408663,11.32482585,45.84968564
36,female,20,80.6535924,10.19669333,44.98086212
37,female,20,83.18045285,9.693077842,44.49450205
38,female,20,83.47099767,10.45840355,44.09113842
39,female,20,82.79884155,9.673988191,44.39618339
40,female,20,85.97993988,10.23270997,44.49649534
41,female,20,80.85977481,10.26615183,45.99968365
42,female,20,83.79103447,10.9599303,43.94048979
43,female,20,82.53992498,9.831715789,46.60765611
44,female,20,82.23050196,9.956028813,44.61213625
45,female,20,83.53536422,10.2805958,44.0809939
46,female,20,80.86327894,10.78329341,44.02129952
47,female,20,80.33578835,11.43213805,45.00691603
48,female,20,81.80993442,11.2284212,46.72283828
49,female,20,85.85316287,10.82416598,44.55331308
50,female,20,82.80037659,8.962999965,44.6947129
1,female,21,84.29658192,10.91576109,45.12557965
2,female,21,83.35827605,10.78972324,44.96975287
3,female,21,84.54688692,9.846431867,44.08416913
4,female,21,81.98697682,9.932795363,45.98712032
5,female,21,85.78423884,9.410052276,43.54642334
6,female,21,84.75246947,10.29184447,43.8219116
7,female,21,82.24838492,10.35890951,44.44302553
8,female,21,83.79819584,9.160192201,44.59371497
9,female,21,84.98939692,9.272130539,46.05950928
10,female,21,84.70391577,10.4134153,44.21463515
11,female,21,86.36748123,9.63252544,44.703989
12,female,21,82.59662204,10.10550939,44.53437572
13,female,21,85.70904591,10.95501585,46.66427221
14,female,21,85.56578642,10.02315772,46.49370361
15,female,21,83.40753036,10.3825918,43.73576038
16,female,21,81.94333195,10.70025117,45.38016577
17,female,21,81.73953866,9.568972488,43.47307838
18,female,21,84.52401652,11.10774006,43.98801923
19,female,21,83.57197188,10.89605998,44.26022763
20,female,21,86.9023848,11.12742744,43.96796801
21,female,21,84.66324833,10.02296928,45.15145262
22,female,21,83.03049922,9.348192267,44.55549577
23,female,21,81.85402395,10.63225592,45.23682234
24,female,21,82.65167699,10.70204596,46.25260131
25,female,21,84.31719911,11.95123961,46.18821322
26,female,21,82.88831764,11.4176704,42.62158249
27,female,21,84.62561422,9.997826203,44.62014712
28,female,21,83.09819151,9.645594761,45.42403619
29,female,21,83.50999216,10.70364283,46.1813195
30,female,21,82.38508259,11.59560762,44.27243301
